1.jpg,0.687358375264739
2.jpg,0.829035164048612
3.jpg,0.742125174081197
4.jpg,0.833044497798078
5.jpg,0.719969741563097
6.jpg,0.859882653964332
7.jpg,0.783818248691772
8.jpg,0.844161183732357
9.jpg,0.778106256287698
10.jpg,0.73602663533607
11.jpg,0.872085524436615
12.jpg,0.854167220643593
13.jpg,0.692279486184673
14.jpg,0.631322835569613
15.jpg,0.858835338284922
16.jpg,0.863764439051773
17.jpg,0.880899620292758
18.jpg,0.818939991609711
19.jpg,0.793848457634203
20.jpg,0.688274782224432
21.jpg,0.844146468299259
22.jpg,0.641824289734851
23.jpg,0.85711184278923
24.jpg,0.579067466647973
25.jpg,0.761186008080789
26.jpg,0.819820220142032
27.jpg,0.8433717949206
28.jpg,0.870357562007587
29.jpg,0.71757301363233
30.jpg,0.752237274040062
31.jpg,0.834137545811366
32.jpg,0.82735190349176
33.jpg,0.793395368829589
34.jpg,0.918865661856368
35.jpg,0.696460007631757
36.jpg,0.896043942162406
37.jpg,0.817758290269436
38.jpg,0.737852303540003
39.jpg,0.634835735538546
40.jpg,0.820526855207281
41.jpg,0.694950327873601
42.jpg,0.758154495184349
43.jpg,0.75975327459001
44.jpg,0.760649953401825
45.jpg,0.824357327363694
46.jpg,0.676370550518803
47.jpg,0.738087001535482
48.jpg,0.670466172612058
49.jpg,0.85510690517133
50.jpg,0.75794150939454
51.jpg,0.648531415900193
52.jpg,0.618500131882709
53.jpg,0.795076424323714
54.jpg,0.859422238961837
55.jpg,0.753114794279178
56.jpg,0.755987223921728
57.jpg,0.900478488792395
58.jpg,0.853725415787351
59.jpg,0.860049352939765
60.jpg,0.720393051189916
61.jpg,0.878557054410588
62.jpg,0.867931922394583
63.jpg,0.750382776900535
64.jpg,0.744348760300899
65.jpg,0.792372607351319
66.jpg,0.820577696719519
67.jpg,0.73439494364186
68.jpg,0.809012543747306
69.jpg,0.913198241443279
70.jpg,0.807329680129672
71.jpg,0.716781310402459
72.jpg,0.866545313935353
73.jpg,0.68260708277336
74.jpg,0.875774151160297
75.jpg,0.695773050771671
76.jpg,0.579428154199864
77.jpg,0.873372230456373
78.jpg,0.817732875018015
79.jpg,0.761004446482387
80.jpg,0.816580033210288
81.jpg,0.808066714234146
82.jpg,0.513070321649531
83.jpg,0.788445563003265
84.jpg,0.747118919862773
85.jpg,0.701128095666729
86.jpg,0.731793752830618
87.jpg,0.730542840964806
88.jpg,0.821276755501024
89.jpg,0.853273999146902
90.jpg,0.800976349245086
91.jpg,0.753788927050771
92.jpg,0.624012351739267
93.jpg,0.790712443572949
94.jpg,0.612668266750472
95.jpg,0.779614424845167
96.jpg,0.782481778297275
97.jpg,0.589123985009921
98.jpg,0.869204261270539
99.jpg,0.76679979550085
100.jpg,0.888630571186824
101.jpg,0.892780803099411
102.jpg,0.721643688274491
103.jpg,0.888381412091895
104.jpg,0.843115553089585
105.jpg,0.764924525950774
106.jpg,0.865222111133668
107.jpg,0.78817588979042
108.jpg,0.717890179400182
109.jpg,0.916601591282402
110.jpg,0.724927980636527
111.jpg,0.775308694218938
112.jpg,0.777558730945328
113.jpg,0.819698468910657
114.jpg,0.900745121246279
115.jpg,0.681360272254303
116.jpg,0.801305741796653
117.jpg,0.804535201259883
118.jpg,0.612946748571966
119.jpg,0.916014109664779
120.jpg,0.76153521955148
121.jpg,0.920189430462824
122.jpg,0.908298933291275
123.jpg,0.691820531501191
124.jpg,0.882368694844404
125.jpg,0.671896945680801
126.jpg,0.868149118765137
127.jpg,0.757432329282482
128.jpg,0.844908484455506
129.jpg,0.811222147302242
130.jpg,0.870914712848234
131.jpg,0.85281445033962
132.jpg,0.905273721915146
133.jpg,0.894147006060229
134.jpg,0.751972234095078
135.jpg,0.796858473400242
136.jpg,0.813224667741203
137.jpg,0.826108854960354
138.jpg,0.844395557188075
139.jpg,0.834519057653584
140.jpg,0.777476925931347
141.jpg,0.847190461420843
142.jpg,0.79702460544644
143.jpg,0.909301112657423
144.jpg,0.596916275195168
145.jpg,0.794564642080639
146.jpg,0.831185818128994
147.jpg,0.837954621989801
148.jpg,0.844724138826064
149.jpg,0.889231163635827
150.jpg,0.776115310160761
151.jpg,0.817246384315837
152.jpg,0.755704728786415
153.jpg,0.608590094181793
154.jpg,0.832184280534349
155.jpg,0.758053220950928
156.jpg,0.856644864153992
157.jpg,0.835236919935222
158.jpg,0.718631962525377
159.jpg,0.836368697833353
160.jpg,0.662635664601911
161.jpg,0.81145593354993
162.jpg,0.860675925201851
163.jpg,0.847231365106762
164.jpg,0.762281572408282
165.jpg,0.786763883407452
166.jpg,0.902825607198661
167.jpg,0.838664088237434
168.jpg,0.661501106067673
169.jpg,0.776195575548725
170.jpg,0.864321002733942
171.jpg,0.824998013227586
172.jpg,0.826284577079156
173.jpg,0.889409295541754
174.jpg,0.797185857775347
175.jpg,0.883314174075968
176.jpg,0.742667230253546
177.jpg,0.706434506658631
178.jpg,0.784498970063847
179.jpg,0.835961180790096
180.jpg,0.827277314590312
181.jpg,0.702816893332237
182.jpg,0.611285707929528
183.jpg,0.770210543034208
184.jpg,0.782974807895073
185.jpg,0.84753261960993
186.jpg,0.754117255415596
187.jpg,0.808472624199933
188.jpg,0.76216494989614
189.jpg,0.836770837169832
190.jpg,0.723204505708064
191.jpg,0.865188592549085
192.jpg,0.536618680315667
193.jpg,0.801945533246964
194.jpg,0.870274188038705
195.jpg,0.74759687408862
196.jpg,0.814181226518516
197.jpg,0.785680468033552
198.jpg,0.698651485133161
199.jpg,0.848097484444547
200.jpg,0.783753158087061
201.jpg,0.852497249022415
202.jpg,0.706535922342267
203.jpg,0.87630039111513
204.jpg,0.595911512968037
205.jpg,0.730937148384996
206.jpg,0.876552361114548
207.jpg,0.863297307898125
208.jpg,0.802451118431504
209.jpg,0.681876298643122
210.jpg,0.653379992286568
211.jpg,0.691743287555649
212.jpg,0.805723812556309
213.jpg,0.831145128206687
214.jpg,0.812073379664458
215.jpg,0.783820628243623
216.jpg,0.728610408242225
217.jpg,0.837409889005352
218.jpg,0.855335759701409
219.jpg,0.744364531509497
220.jpg,0.741284566758636
221.jpg,0.887247563352345
222.jpg,0.842458173658269
223.jpg,0.681215873708005
224.jpg,0.703582250223649
225.jpg,0.498076806726675
226.jpg,0.852253188869119
227.jpg,0.792622612276558
228.jpg,0.79081677105184
229.jpg,0.826000782028974
230.jpg,0.671741063844738
231.jpg,0.731324810594401
232.jpg,0.708449523051019
233.jpg,0.606631821825922
234.jpg,0.760961932431766
235.jpg,0.863817570258929
236.jpg,0.943626530053193
237.jpg,0.902101604194796
238.jpg,0.828782800425261
239.jpg,0.691959867456546
240.jpg,0.740686530338123
241.jpg,0.888136069487533
242.jpg,0.671289319905212
243.jpg,0.793702388966978
244.jpg,0.84196568479093
245.jpg,0.831413691341177
246.jpg,0.817795461764454
247.jpg,0.693978525654525
248.jpg,0.691197106121311
249.jpg,0.810478435052821
250.jpg,0.89625460957391
251.jpg,0.863160618774027
252.jpg,0.571062183856192
253.jpg,0.854757000221122
254.jpg,0.875066126754986
255.jpg,0.834138690628313
256.jpg,0.833457067451529
257.jpg,0.776398746652128
258.jpg,0.841497294240069
259.jpg,0.804075525085855
260.jpg,0.795799073093613
261.jpg,0.705312324489492
262.jpg,0.576413382434775
263.jpg,0.497012100508033
264.jpg,0.641621603406089
265.jpg,0.873217439024341
266.jpg,0.82457034149778
267.jpg,0.844421663904669
268.jpg,0.816315692400204
269.jpg,0.839625232633747
270.jpg,0.734257664565891
271.jpg,0.843228934297581
272.jpg,0.801293524719047
273.jpg,0.860281816004551
274.jpg,0.804848241791759
275.jpg,0.777802641878468
276.jpg,0.752810126260681
277.jpg,0.793759085411156
278.jpg,0.750096282813818
279.jpg,0.581655593891198
280.jpg,0.598208442363122
281.jpg,0.788802091790733
282.jpg,0.828018060068249
283.jpg,0.743180729466025
284.jpg,0.812207032870471
285.jpg,0.767278830120157
286.jpg,0.811744151904419
287.jpg,0.755814683333533
288.jpg,0.829018207467841
289.jpg,0.647753225933002
290.jpg,0.723730576937341
291.jpg,0.75470654106678
292.jpg,0.656516728426882
293.jpg,0.918319750895758
294.jpg,0.667182939574334
295.jpg,0.802970478293068
296.jpg,0.790946726273786
297.jpg,0.760765405494601
298.jpg,0.804394321345352
299.jpg,0.864264103181757
300.jpg,0.86791058459783
301.jpg,0.914601251421664
302.jpg,0.87064903652244
303.jpg,0.796237495949361
